Hour,Flow (Veh/Hour),# Lane Points,% Observed
2014-05-12 08:00:00,4218,48,100
2014-05-12 09:00:00,3612,48,75
2014-05-12 10:00:00,3801,48,100
2014-05-12 11:00:00,3941,48,100
2014-05-12 12:00:00,4088,48,100
2014-05-12 13:00:00,4514,48,100
2014-05-12 14:00:00,5307,48,100
2014-05-12 15:00:00,6297,48,100
2014-05-12 16:00:00,6483,48,100
2014-05-12 17:00:00,6087,48,100
2014-05-12 18:00:00,4637,48,100
2014-05-12 19:00:00,3406,48,100
2014-05-12 20:00:00,2927,48,100
2014-05-12 21:00:00,2249,48,100
2014-05-12 22:00:00,1774,48,100
2014-05-12 23:00:00,1077,48,100
2014-05-13 00:00:00,675,48,100
2014-05-13 01:00:00,381,48,100
2014-05-13 02:00:00,332,48,100
2014-05-13 03:00:00,366,48,100
2014-05-13 04:00:00,592,48,100
2014-05-13 05:00:00,1584,48,100
2014-05-13 06:00:00,3210,48,100
2014-05-13 07:00:00,4280,48,100
2014-05-13 08:00:00,4262,48,100
2014-05-13 09:00:00,3670,48,92
2014-05-13 10:00:00,3777,48,100
2014-05-13 11:00:00,3894,48,100
2014-05-13 12:00:00,4193,48,100
2014-05-13 13:00:00,4431,48,100
2014-05-13 14:00:00,5377,48,100
2014-05-13 15:00:00,6098,48,100
2014-05-13 16:00:00,6436,48,100
2014-05-13 17:00:00,6149,48,100
2014-05-13 18:00:00,4855,48,100
2014-05-13 19:00:00,3484,48,100
2014-05-13 20:00:00,3088,48,100
2014-05-13 21:00:00,2594,48,100
2014-05-13 22:00:00,1883,48,100
2014-05-13 23:00:00,1173,48,100
2014-05-14 00:00:00,640,48,100
2014-05-14 01:00:00,403,48,100
2014-05-14 02:00:00,366,48,100
2014-05-14 03:00:00,368,48,100
2014-05-14 04:00:00,604,48,100
2014-05-14 05:00:00,1560,48,100
2014-05-14 06:00:00,3156,48,100
2014-05-14 07:00:00,4196,48,100
2014-05-14 08:00:00,4294,48,100
2014-05-14 09:00:00,3628,48,100
2014-05-14 10:00:00,3680,48,100
2014-05-14 11:00:00,3902,48,100
2014-05-14 12:00:00,4124,48,100
2014-05-14 13:00:00,4518,48,100
2014-05-14 14:00:00,5393,48,100
2014-05-14 15:00:00,6334,48,100
2014-05-14 16:00:00,6097,48,100
2014-05-14 17:00:00,6275,48,100
2014-05-14 18:00:00,4778,48,100
2014-05-14 19:00:00,3272,48,100
2014-05-14 20:00:00,3031,48,100
2014-05-14 21:00:00,2491,48,100
2014-05-14 22:00:00,1795,48,100
2014-05-14 23:00:00,1234,48,100
2014-05-15 00:00:00,733,48,100
2014-05-15 01:00:00,473,48,100
2014-05-15 02:00:00,337,48,100
2014-05-15 03:00:00,392,48,100
2014-05-15 04:00:00,615,48,100
2014-05-15 05:00:00,1529,48,92
2014-05-15 06:00:00,3038,48,100
2014-05-15 07:00:00,3792,48,100
2014-05-15 08:00:00,3668,48,100
2014-05-15 09:00:00,3633,48,100
2014-05-15 10:00:00,3740,48,100
2014-05-15 11:00:00,4062,48,100
2014-05-15 12:00:00,4342,48,100
2014-05-15 13:00:00,4582,48,92
2014-05-15 14:00:00,5341,48,100
2014-05-15 15:00:00,6476,48,83
2014-05-15 16:00:00,6187,48,92
2014-05-15 17:00:00,5794,48,100
2014-05-15 18:00:00,4615,48,100
2014-05-15 19:00:00,3625,48,100
2014-05-15 20:00:00,3254,48,100
2014-05-15 21:00:00,2708,48,100
2014-05-15 22:00:00,2061,48,100
2014-05-15 23:00:00,1514,48,100
2014-05-16 00:00:00,985,48,100
2014-05-16 01:00:00,525,48,100
2014-05-16 02:00:00,430,48,100
2014-05-16 03:00:00,421,48,100
2014-05-16 04:00:00,659,48,100
2014-05-16 05:00:00,1611,48,100
2014-05-16 06:00:00,3274,48,100
2014-05-16 07:00:00,4404,48,100
2014-05-16 08:00:00,4089,48,100
2014-05-16 09:00:00,3772,48,100
2014-05-16 10:00:00,3989,48,100
2014-05-16 11:00:00,4368,48,100
2014-05-16 12:00:00,4705,48,100
2014-05-16 13:00:00,5069,48,100
2014-05-16 14:00:00,5811,48,100
2014-05-16 15:00:00,6500,48,100
2014-05-16 16:00:00,6494,48,100
2014-05-16 17:00:00,6067,48,100
2014-05-16 18:00:00,5126,48,100
2014-05-16 19:00:00,4133,48,100
2014-05-16 20:00:00,3670,48,100
2014-05-16 21:00:00,3100,48,100
2014-05-16 22:00:00,2531,48,100
2014-05-16 23:00:00,1877,48,92
2014-05-19 00:00:00,662,48,100
2014-05-19 01:00:00,407,48,100
2014-05-19 02:00:00,302,48,100
2014-05-19 03:00:00,414,48,100
2014-05-19 04:00:00,662,48,100
2014-05-19 05:00:00,1678,48,100
2014-05-19 06:00:00,3199,48,100
2014-05-19 07:00:00,4327,48,100
2014-05-19 08:00:00,4077,48,100
2014-05-19 09:00:00,3634,48,100
2014-05-19 10:00:00,3660,48,100
2014-05-19 11:00:00,4006,48,100
2014-05-19 12:00:00,4102,48,100
2014-05-19 13:00:00,4514,48,100
2014-05-19 14:00:00,5498,48,100
2014-05-19 15:00:00,6500,48,100
2014-05-19 16:00:00,6585,48,100
2014-05-19 17:00:00,6198,48,100
2014-05-19 18:00:00,4625,48,100
2014-05-19 19:00:00,3345,48,83
2014-05-19 20:00:00,2720,48,92
2014-05-19 21:00:00,2176,48,100
2014-05-19 22:00:00,1635,48,100
2014-05-19 23:00:00,1084,48,100
2014-05-20 00:00:00,638,48,100
2014-05-20 01:00:00,412,48,100
2014-05-20 02:00:00,277,48,100
2014-05-20 03:00:00,351,48,100
2014-05-20 04:00:00,609,48,100
2014-05-20 05:00:00,1621,48,100
2014-05-20 06:00:00,3223,48,83
2014-05-20 07:00:00,4378,48,100
2014-05-20 08:00:00,4120,48,100
2014-05-20 09:00:00,3764,48,92
2014-05-20 10:00:00,3723,48,100
2014-05-20 11:00:00,3869,48,100
2014-05-20 12:00:00,4198,48,100
2014-05-20 13:00:00,4600,48,100
2014-05-20 14:00:00,5653,48,100
2014-05-20 15:00:00,6533,48,100
2014-05-20 16:00:00,6488,48,100
2014-05-20 17:00:00,6316,48,100
2014-05-20 18:00:00,4825,48,100
2014-05-20 19:00:00,3521,48,100
2014-05-20 20:00:00,2928,48,100
2014-05-20 21:00:00,2517,48,100
2014-05-20 22:00:00,1923,48,100
2014-05-20 23:00:00,1227,48,83
2014-05-21 00:00:00,662,48,100
2014-05-21 01:00:00,413,48,100
2014-05-21 02:00:00,325,48,100
2014-05-21 03:00:00,358,48,100
2014-05-21 04:00:00,593,48,100
2014-05-21 05:00:00,1623,48,100
2014-05-21 06:00:00,3202,48,100
2014-05-21 07:00:00,4302,48,100
2014-05-21 08:00:00,4231,48,92
2014-05-21 09:00:00,3667,48,100
2014-05-21 10:00:00,3609,48,100
2014-05-21 11:00:00,3879,48,100
2014-05-21 12:00:00,4200,48,100
2014-05-21 13:00:00,4602,48,100
2014-05-21 14:00:00,5693,48,100
2014-05-21 15:00:00,6605,48,75
2014-05-21 16:00:00,6454,48,100
2014-05-21 17:00:00,6155,48,100
2014-05-21 18:00:00,5052,48,100
2014-05-21 19:00:00,3825,48,100
2014-05-21 20:00:00,3251,48,100
2014-05-21 21:00:00,2685,48,100
2014-05-21 22:00:00,1859,48,100
2014-05-21 23:00:00,1229,48,92
2014-05-22 00:00:00,877,48,100
2014-05-22 01:00:00,443,48,100
2014-05-22 02:00:00,359,48,100
2014-05-22 03:00:00,388,48,100
2014-05-22 04:00:00,620,48,100
2014-05-22 05:00:00,1695,48,100
2014-05-22 06:00:00,3231,48,100
2014-05-22 07:00:00,4446,48,100
2014-05-22 08:00:00,4167,48,100
2014-05-22 09:00:00,3715,48,100
2014-05-22 10:00:00,3655,48,100
2014-05-22 11:00:00,4112,48,100
2014-05-22 12:00:00,4426,48,100
2014-05-22 13:00:00,4817,48,100
2014-05-22 14:00:00,5684,48,100
2014-05-22 15:00:00,6678,48,100
2014-05-22 16:00:00,6898,48,100
2014-05-22 17:00:00,6446,48,100
2014-05-22 18:00:00,4902,48,100
2014-05-22 19:00:00,3714,48,100
2014-05-22 20:00:00,2911,48,100
2014-05-22 21:00:00,2660,48,100
2014-05-22 22:00:00,2024,48,100
2014-05-22 23:00:00,1315,48,100
2014-05-23 00:00:00,734,48,100
2014-05-23 01:00:00,480,48,100
2014-05-23 02:00:00,418,48,100
2014-05-23 03:00:00,391,48,100
2014-05-23 04:00:00,688,48,100
2014-05-23 05:00:00,1562,48,100
2014-05-23 06:00:00,3312,48,100
2014-05-23 07:00:00,4212,48,100
2014-05-23 08:00:00,4209,48,100
2014-05-23 09:00:00,3987,48,100
2014-05-23 10:00:00,4204,48,100
2014-05-23 11:00:00,4529,48,100
2014-05-23 12:00:00,4929,48,100
2014-05-23 13:00:00,5467,48,92
2014-05-23 14:00:00,6352,48,100
2014-05-23 15:00:00,6651,48,100
2014-05-23 16:00:00,6599,48,100
2014-05-23 17:00:00,6444,48,100
2014-05-23 18:00:00,5243,48,100
2014-05-23 19:00:00,4248,48,100
2014-05-23 20:00:00,3414,48,100
2014-05-23 21:00:00,3108,48,100
2014-05-23 22:00:00,2711,48,100
2014-05-23 23:00:00,2004,48,100
2014-05-27 00:00:00,631,48,100
2014-05-27 01:00:00,407,48,100
2014-05-27 02:00:00,292,48,100
2014-05-27 03:00:00,386,48,100
2014-05-27 04:00:00,626,48,100
2014-05-27 05:00:00,1724,48,100
2014-05-27 06:00:00,3248,48,100
2014-05-27 07:00:00,4304,48,100
2014-05-27 08:00:00,4190,48,100
2014-05-27 09:00:00,3775,48,100
2014-05-27 10:00:00,3818,48,100
2014-05-27 11:00:00,4062,48,100
2014-05-27 12:00:00,4367,48,100
2014-05-27 13:00:00,4676,48,100
2014-05-27 14:00:00,5428,48,100
2014-05-27 15:00:00,6389,48,100
2014-05-27 16:00:00,6573,48,92
2014-05-27 17:00:00,6214,48,92
2014-05-27 18:00:00,4805,48,100
2014-05-27 19:00:00,3467,48,100
2014-05-27 20:00:00,2989,48,100
2014-05-27 21:00:00,2404,48,100
2014-05-27 22:00:00,1771,48,100
2014-05-27 23:00:00,1154,48,100
2014-05-28 00:00:00,647,48,100
2014-05-28 01:00:00,435,48,100
2014-05-28 02:00:00,305,48,100
2014-05-28 03:00:00,366,48,100
2014-05-28 04:00:00,623,48,100
2014-05-28 05:00:00,1640,48,100
2014-05-28 06:00:00,3176,48,100
2014-05-28 07:00:00,4326,48,100
2014-05-28 08:00:00,4123,48,100
2014-05-28 09:00:00,3624,48,100
2014-05-28 10:00:00,3550,48,100
2014-05-28 11:00:00,3988,48,100
2014-05-28 12:00:00,4351,48,100
2014-05-28 13:00:00,4495,48,100
2014-05-28 14:00:00,5532,48,100
2014-05-28 15:00:00,6465,48,100
2014-05-28 16:00:00,6648,48,100
2014-05-28 17:00:00,6347,48,100
2014-05-28 18:00:00,4640,48,100
2014-05-28 19:00:00,3861,48,100
2014-05-28 20:00:00,3147,48,100
2014-05-28 21:00:00,2568,48,100
2014-05-28 22:00:00,1868,48,100
2014-05-28 23:00:00,1343,48,100
2014-05-29 00:00:00,709,48,100
2014-05-29 01:00:00,461,48,100
2014-05-29 02:00:00,346,48,100
2014-05-29 03:00:00,388,48,100
2014-05-29 04:00:00,631,48,100
2014-05-29 05:00:00,1663,48,100
2014-05-29 06:00:00,3273,48,100
2014-05-29 07:00:00,4288,48,100
2014-05-29 08:00:00,4161,48,100
2014-05-29 09:00:00,3647,48,92
2014-05-29 10:00:00,3742,48,100
2014-05-29 11:00:00,3980,48,100
2014-05-29 12:00:00,4347,48,100
2014-05-29 13:00:00,4730,48,100
2014-05-29 14:00:00,5663,48,100
2014-05-29 15:00:00,6359,48,100
2014-05-29 16:00:00,6676,48,100
2014-05-29 17:00:00,5733,48,100
2014-05-29 18:00:00,5410,48,100
2014-05-29 19:00:00,3806,48,100
2014-05-29 20:00:00,3257,48,100
2014-05-29 21:00:00,2620,48,100
2014-05-29 22:00:00,2027,48,100
2014-05-29 23:00:00,1338,48,100
2014-05-30 00:00:00,752,48,100
2014-05-30 01:00:00,447,48,100
2014-05-30 02:00:00,419,48,100
2014-05-30 03:00:00,404,48,100
2014-05-30 04:00:00,621,48,100
2014-05-30 05:00:00,1714,48,100
2014-05-30 06:00:00,3231,48,100
2014-05-30 07:00:00,4339,48,100
2014-05-30 08:00:00,4004,48,100
2014-05-30 09:00:00,3899,48,100
2014-05-30 10:00:00,4039,48,100
2014-05-30 11:00:00,4270,48,100
2014-05-30 12:00:00,4849,48,100
2014-05-30 13:00:00,5183,48,100
2014-05-30 14:00:00,5559,48,100
2014-05-30 15:00:00,6903,48,100
2014-05-30 16:00:00,6453,48,100
2014-05-30 17:00:00,6346,48,100
2014-05-30 18:00:00,5309,48,100
2014-05-30 19:00:00,4319,48,100
2014-05-30 20:00:00,3728,48,100
2014-05-30 21:00:00,3151,48,100
2014-05-30 22:00:00,2482,48,100
2014-05-30 23:00:00,1896,48,100
2014-06-02 00:00:00,678,48,100
2014-06-02 01:00:00,428,48,100
2014-06-02 02:00:00,340,48,100
2014-06-02 03:00:00,396,48,100
2014-06-02 04:00:00,673,48,100
2014-06-02 05:00:00,1618,48,100
2014-06-02 06:00:00,3150,48,100
2014-06-02 07:00:00,4374,48,100
2014-06-02 08:00:00,4011,48,100
2014-06-02 09:00:00,3646,48,100
2014-06-02 10:00:00,3731,48,100
2014-06-02 11:00:00,4094,48,100
2014-06-02 12:00:00,4307,48,100
2014-06-02 13:00:00,4472,48,100
2014-06-02 14:00:00,5551,48,100
2014-06-02 15:00:00,6349,48,100
2014-06-02 16:00:00,6495,48,100
2014-06-02 17:00:00,6072,48,100
2014-06-02 18:00:00,4881,48,100
2014-06-02 19:00:00,3481,48,100
2014-06-02 20:00:00,2848,48,100
2014-06-02 21:00:00,2351,48,100
2014-06-02 22:00:00,1940,48,100
2014-06-02 23:00:00,1422,48,100
2014-06-03 00:00:00,782,48,100
2014-06-03 01:00:00,411,48,100
2014-06-03 02:00:00,303,48,100
2014-06-03 03:00:00,386,48,100
2014-06-03 04:00:00,625,48,100
2014-06-03 05:00:00,1652,48,100
2014-06-03 06:00:00,3227,48,100
2014-06-03 07:00:00,4307,48,100
2014-06-03 08:00:00,4255,48,100
2014-06-03 09:00:00,3771,48,100
2014-06-03 10:00:00,3767,48,100
2014-06-03 11:00:00,3855,48,100
2014-06-03 12:00:00,4221,48,100
2014-06-03 13:00:00,4716,48,100
2014-06-03 14:00:00,5582,48,92
2014-06-03 15:00:00,6602,48,100
2014-06-03 16:00:00,6513,48,100
2014-06-03 17:00:00,6250,48,100
2014-06-03 18:00:00,4881,48,100
2014-06-03 19:00:00,3552,48,83
2014-06-03 20:00:00,3197,48,100
2014-06-03 21:00:00,2631,48,92
2014-06-03 22:00:00,2179,48,100
2014-06-03 23:00:00,1326,48,100
2014-06-04 00:00:00,791,48,92
2014-06-04 01:00:00,462,48,100
2014-06-04 02:00:00,344,48,100
2014-06-04 03:00:00,381,48,100
2014-06-04 04:00:00,618,48,100
2014-06-04 05:00:00,1625,48,100
2014-06-04 06:00:00,3246,48,100
2014-06-04 07:00:00,4388,48,100
2014-06-04 08:00:00,4115,48,100
2014-06-04 09:00:00,3564,48,100
2014-06-04 10:00:00,3630,48,100
2014-06-04 11:00:00,3942,48,100
2014-06-04 12:00:00,4293,48,100
2014-06-04 13:00:00,4511,48,100
2014-06-04 14:00:00,5519,48,100
2014-06-04 15:00:00,6486,48,83
2014-06-04 16:00:00,6496,48,100
2014-06-04 17:00:00,6386,48,100
2014-06-04 18:00:00,4971,48,100
2014-06-04 19:00:00,3841,48,100
2014-06-04 20:00:00,3357,48,100
2014-06-04 21:00:00,2674,48,100
2014-06-04 22:00:00,2063,48,100
2014-06-04 23:00:00,1202,48,100
2014-06-05 00:00:00,745,48,100
2014-06-05 01:00:00,447,48,100
2014-06-05 02:00:00,377,48,100
2014-06-05 03:00:00,401,48,100
2014-06-05 04:00:00,632,48,100
2014-06-05 05:00:00,1648,48,100
2014-06-05 06:00:00,3213,48,100
2014-06-05 07:00:00,3834,48,100
2014-06-05 08:00:00,4461,48,100
2014-06-05 09:00:00,3778,48,100
2014-06-05 10:00:00,3771,48,100
2014-06-05 11:00:00,4357,48,92
2014-06-05 12:00:00,4473,48,100
2014-06-05 13:00:00,4674,48,100
2014-06-05 14:00:00,5572,48,100
2014-06-05 15:00:00,6385,48,100
2014-06-05 16:00:00,6321,48,100
2014-06-05 17:00:00,6357,48,100
2014-06-05 18:00:00,4978,48,100
2014-06-05 19:00:00,3742,48,100
2014-06-05 20:00:00,3329,48,100
2014-06-05 21:00:00,2792,48,100
2014-06-05 22:00:00,2169,48,100
2014-06-05 23:00:00,1408,48,100
2014-06-06 00:00:00,798,48,100
2014-06-06 01:00:00,502,48,100
2014-06-06 02:00:00,387,48,100
2014-06-06 03:00:00,426,48,100
2014-06-06 04:00:00,622,48,100
2014-06-06 05:00:00,1607,48,100
2014-06-06 06:00:00,3235,48,100
2014-06-06 07:00:00,4273,48,100
2014-06-06 08:00:00,4040,48,100
2014-06-06 09:00:00,3916,48,100
2014-06-06 10:00:00,3914,48,100
2014-06-06 11:00:00,4561,48,100
2014-06-06 12:00:00,4901,48,100
2014-06-06 13:00:00,5345,48,100
2014-06-06 14:00:00,6113,48,100
2014-06-06 15:00:00,6801,48,100
2014-06-06 16:00:00,6671,48,100
2014-06-06 17:00:00,6335,48,100
2014-06-06 18:00:00,5098,48,100
2014-06-06 19:00:00,4081,48,100
2014-06-06 20:00:00,3535,48,100
2014-06-06 21:00:00,3285,48,100
2014-06-06 22:00:00,2709,48,100
2014-06-06 23:00:00,1875,48,100
2014-06-09 00:00:00,690,48,100
2014-06-09 01:00:00,426,48,100
2014-06-09 02:00:00,335,48,100
2014-06-09 03:00:00,362,48,100
2014-06-09 04:00:00,684,48,100
2014-06-09 05:00:00,1728,48,100
2014-06-09 06:00:00,3216,48,100
2014-06-09 07:00:00,2763,48,100
2014-06-09 08:00:00,2946,48,100
2014-06-09 09:00:00,3606,48,100
2014-06-09 10:00:00,3725,48,100
2014-06-09 11:00:00,3983,48,100
2014-06-09 12:00:00,4106,48,100
2014-06-09 13:00:00,4536,48,100
2014-06-09 14:00:00,5568,48,100
2014-06-09 15:00:00,6371,48,100
2014-06-09 16:00:00,6332,48,100
2014-06-09 17:00:00,6085,48,100
2014-06-09 18:00:00,4717,48,100
2014-06-09 19:00:00,3529,48,100
2014-06-09 20:00:00,2818,48,100
2014-06-09 21:00:00,2335,48,100
2014-06-09 22:00:00,1758,48,100
2014-06-09 23:00:00,1126,48,100
2014-06-10 00:00:00,643,48,100
2014-06-10 01:00:00,424,48,100
2014-06-10 02:00:00,299,48,100
2014-06-10 03:00:00,328,48,100
2014-06-10 04:00:00,606,48,100
2014-06-10 05:00:00,1661,48,100
2014-06-10 06:00:00,3173,48,100
2014-06-10 07:00:00,4225,48,100
2014-06-10 08:00:00,4073,48,100
2014-06-10 09:00:00,3709,48,100
2014-06-10 10:00:00,3778,48,92
2014-06-10 11:00:00,3963,48,100
2014-06-10 12:00:00,4280,48,100
2014-06-10 13:00:00,4640,48,100
2014-06-10 14:00:00,5603,48,83
2014-06-10 15:00:00,6549,48,92
2014-06-10 16:00:00,6514,48,100
2014-06-10 17:00:00,6413,48,83
2014-06-10 18:00:00,4981,48,100
2014-06-10 19:00:00,3540,48,100
2014-06-10 20:00:00,3254,48,100
2014-06-10 21:00:00,2658,48,100
2014-06-10 22:00:00,1890,48,100
2014-06-10 23:00:00,1213,48,100
2014-06-11 00:00:00,677,48,100
2014-06-11 01:00:00,446,48,100
2014-06-11 02:00:00,350,48,100
2014-06-11 03:00:00,358,48,100
2014-06-11 04:00:00,598,48,83
2014-06-11 05:00:00,1648,48,100
2014-06-11 06:00:00,3224,48,100
2014-06-11 07:00:00,4198,48,100
2014-06-11 08:00:00,4168,48,100
2014-06-11 09:00:00,3705,48,100
2014-06-11 10:00:00,3752,48,100
2014-06-11 11:00:00,3960,48,100
2014-06-11 12:00:00,4321,48,100
2014-06-11 13:00:00,4637,48,100
2014-06-11 14:00:00,5706,48,100
2014-06-11 15:00:00,6416,48,100
2014-06-11 16:00:00,6454,48,100
2014-06-11 17:00:00,6231,48,100
2014-06-11 18:00:00,4843,48,75
2014-06-11 19:00:00,3799,48,100
2014-06-11 20:00:00,3309,48,100
2014-06-11 21:00:00,2860,48,100
2014-06-11 22:00:00,2029,48,100
2014-06-11 23:00:00,1282,48,100
2014-06-12 00:00:00,755,48,100
2014-06-12 01:00:00,456,48,100
2014-06-12 02:00:00,395,48,100
2014-06-12 03:00:00,385,48,100
2014-06-12 04:00:00,644,48,100
2014-06-12 05:00:00,1686,48,100
2014-06-12 06:00:00,3260,48,100
2014-06-12 07:00:00,4253,48,100
2014-06-12 08:00:00,4103,48,100
2014-06-12 09:00:00,3599,48,100
2014-06-12 10:00:00,3841,48,100
2014-06-12 11:00:00,4166,48,100
2014-06-12 12:00:00,4299,48,100
2014-06-12 13:00:00,4858,48,100
2014-06-12 14:00:00,5728,48,75
2014-06-12 15:00:00,6542,48,83
2014-06-12 16:00:00,6658,48,100
2014-06-12 17:00:00,6352,48,100
2014-06-12 18:00:00,5100,48,100
2014-06-12 19:00:00,3925,48,100
2014-06-12 20:00:00,3349,48,100
2014-06-12 21:00:00,2864,48,100
2014-06-12 22:00:00,2151,48,100
2014-06-12 23:00:00,1351,48,83
2014-06-13 00:00:00,840,48,100
2014-06-13 01:00:00,469,48,100
2014-06-13 02:00:00,425,48,100
2014-06-13 03:00:00,415,48,100
2014-06-13 04:00:00,615,48,100
2014-06-13 05:00:00,1647,48,100
2014-06-13 06:00:00,3115,48,100
2014-06-13 07:00:00,4151,48,100
2014-06-13 08:00:00,3899,48,100
2014-06-13 09:00:00,3789,48,100
2014-06-13 10:00:00,4070,48,100
2014-06-13 11:00:00,4565,48,100
2014-06-13 12:00:00,4874,48,100
2014-06-13 13:00:00,5355,48,100
2014-06-13 14:00:00,6267,48,100
2014-06-13 15:00:00,6740,48,83
2014-06-13 16:00:00,6596,48,100
2014-06-13 17:00:00,6396,48,100
2014-06-13 18:00:00,5173,48,100
2014-06-13 19:00:00,4406,48,100
2014-06-13 20:00:00,3839,48,92
2014-06-13 21:00:00,3318,48,100
2014-06-13 22:00:00,2722,48,100
2014-06-13 23:00:00,1840,48,100
2014-06-16 00:00:00,718,48,100
2014-06-16 01:00:00,456,48,100
2014-06-16 02:00:00,290,48,100
2014-06-16 03:00:00,388,48,100
2014-06-16 04:00:00,695,48,100
2014-06-16 05:00:00,1694,48,100
2014-06-16 06:00:00,3283,48,100
2014-06-16 07:00:00,4393,48,100
2014-06-16 08:00:00,3918,48,100
2014-06-16 09:00:00,3531,48,100
2014-06-16 10:00:00,3802,48,100
2014-06-16 11:00:00,4161,48,100
2014-06-16 12:00:00,4361,48,100
2014-06-16 13:00:00,4448,48,75
2014-06-16 14:00:00,5578,48,75
2014-06-16 15:00:00,6403,48,92
2014-06-16 16:00:00,6545,48,83
2014-06-16 17:00:00,6393,48,100
2014-06-16 18:00:00,4590,48,100
2014-06-16 19:00:00,3612,48,83
2014-06-16 20:00:00,2874,48,83
2014-06-16 21:00:00,2398,48,92
2014-06-16 22:00:00,1774,48,100
2014-06-16 23:00:00,1194,48,100
2014-06-17 00:00:00,695,48,75
2014-06-17 01:00:00,441,48,75
2014-06-17 02:00:00,313,48,83
2014-06-17 03:00:00,352,48,83
2014-06-17 04:00:00,684,48,92
2014-06-17 05:00:00,1641,48,100
2014-06-17 06:00:00,3339,48,100
2014-06-17 07:00:00,4220,48,92
2014-06-17 08:00:00,3979,48,100
2014-06-17 09:00:00,3714,48,100
2014-06-17 10:00:00,3946,48,100
2014-06-17 11:00:00,4131,48,92
2014-06-17 12:00:00,4126,48,67
2014-06-17 13:00:00,4435,48,83
2014-06-17 14:00:00,5723,48,75
2014-06-17 15:00:00,6571,48,100
2014-06-17 16:00:00,6712,48,100
2014-06-17 17:00:00,6566,48,100
2014-06-17 18:00:00,4902,48,100
2014-06-17 19:00:00,3535,48,100
2014-06-17 20:00:00,3109,48,100
2014-06-17 21:00:00,2684,48,100
2014-06-17 22:00:00,2083,48,100
2014-06-17 23:00:00,1261,48,100
2014-06-18 00:00:00,710,48,92
2014-06-18 01:00:00,428,48,100
2014-06-18 02:00:00,341,48,100
2014-06-18 03:00:00,367,48,100
2014-06-18 04:00:00,655,48,83
2014-06-18 05:00:00,1770,48,92
2014-06-18 06:00:00,3300,48,83
2014-06-18 07:00:00,4466,48,100
2014-06-18 08:00:00,4067,48,92
2014-06-18 09:00:00,3566,48,83
2014-06-18 10:00:00,3638,48,100
2014-06-18 11:00:00,4132,48,100
2014-06-18 12:00:00,4350,48,92
2014-06-18 13:00:00,4731,48,100
2014-06-18 14:00:00,5617,48,92
2014-06-18 15:00:00,6378,48,92
2014-06-18 16:00:00,6379,48,92
2014-06-18 17:00:00,6401,48,75
2014-06-18 18:00:00,4808,48,92
2014-06-18 19:00:00,3749,48,83
2014-06-18 20:00:00,3254,48,83
2014-06-18 21:00:00,2767,48,100
2014-06-18 22:00:00,2284,48,92
2014-06-18 23:00:00,1316,48,100
2014-06-19 00:00:00,757,48,100
2014-06-19 01:00:00,455,48,92
2014-06-19 02:00:00,368,48,83
2014-06-19 03:00:00,393,48,100
2014-06-19 04:00:00,615,48,100
2014-06-19 05:00:00,1675,48,100
2014-06-19 06:00:00,3167,48,83
2014-06-19 07:00:00,4284,48,100
2014-06-19 08:00:00,4129,48,100
2014-06-19 09:00:00,3834,48,100
2014-06-19 10:00:00,3743,48,100
2014-06-19 11:00:00,4192,48,83
2014-06-19 12:00:00,4412,48,50
2014-06-19 13:00:00,4914,48,75
2014-06-19 14:00:00,5518,48,75
2014-06-19 15:00:00,5895,48,75
2014-06-19 16:00:00,6241,48,75
2014-06-19 17:00:00,6307,48,92
2014-06-19 18:00:00,5068,48,92
2014-06-19 19:00:00,3889,48,83
2014-06-19 20:00:00,3351,48,83
2014-06-19 21:00:00,2855,48,92
2014-06-19 22:00:00,2002,48,83
2014-06-19 23:00:00,1344,48,100
2014-06-20 00:00:00,813,48,100
2014-06-20 01:00:00,506,48,100
2014-06-20 02:00:00,415,48,75
2014-06-20 03:00:00,394,48,100
2014-06-20 04:00:00,606,48,100
2014-06-20 05:00:00,1578,48,100
2014-06-20 06:00:00,3100,48,100
2014-06-20 07:00:00,3999,48,100
2014-06-20 08:00:00,3846,48,100
2014-06-20 09:00:00,3829,48,100
2014-06-20 10:00:00,4103,48,100
2014-06-20 11:00:00,4555,48,100
2014-06-20 12:00:00,4851,48,100
2014-06-20 13:00:00,5130,48,100
2014-06-20 14:00:00,6179,48,100
2014-06-20 15:00:00,6669,48,100
2014-06-20 16:00:00,6333,48,100
2014-06-20 17:00:00,6340,48,100
2014-06-20 18:00:00,5244,48,100
2014-06-20 19:00:00,4165,48,100
2014-06-20 20:00:00,3677,48,100
2014-06-20 21:00:00,3261,48,100
2014-06-20 22:00:00,2784,48,100
2014-06-20 23:00:00,1987,48,100
2014-06-23 00:00:00,674,48,100
2014-06-23 01:00:00,446,48,100
2014-06-23 02:00:00,343,48,100
2014-06-23 03:00:00,372,48,100
2014-06-23 04:00:00,687,48,100
2014-06-23 05:00:00,1656,48,100
2014-06-23 06:00:00,3133,48,100
2014-06-23 07:00:00,3873,48,100
2014-06-23 08:00:00,3637,48,100
2014-06-23 09:00:00,3510,48,100
2014-06-23 10:00:00,3769,48,100
2014-06-23 11:00:00,4019,48,100
2014-06-23 12:00:00,4380,48,100
2014-06-23 13:00:00,4427,48,100
2014-06-23 14:00:00,5233,48,100
2014-06-23 15:00:00,6352,48,92
2014-06-23 16:00:00,6391,48,100
